id_arrecadacao;id_uf;co_periodo;ANO2;MES;va_icms_primario;va_icms_secundario;va_icms_terciario;va_icms_terciario_atacadista;va_icms_terciario_varejista;va_icms_terciario_transportes;va_icms_terciario_comunicacao;va_icms_terciario_outros;va_icms_energia;va_icms_energia_secundario;va_icms_energia_terciario;va_icms_combustiveis;va_icms_combustiveis_secundario;va_icms_combustiveis_terciario;va_icms_divida_ativa;va_icms_outras;va_icms_total;va_outros_tributos_ipva;va_outros_tributos_itcd;va_outros_tributos_taxas;va_outros_tributos_outros;va_outros_tributos_total;va_receita_tributaria_total
4218;BA;201212;2012;12;13438873;329739459;489259154;181519916;161580269;14176624;101059367;30922978;133633782;131734340;1899442;210956543;193603828;17352715;7489306;35244658;1219761775;25863132;9430077;44458243;383352745;463104197;1682865972
4487;MG;201212;2012;12;17841252;1170297203;883361342;348519712;218010374;43142693;232053226;41635337;300405198;47210988;253194210;537491004;493063842;44427162;8746430;100267126;3018409555;83559418;53769044;120558381;0;257886843;3276296398
4756;ES;201212;2012;12;469590;292706475;325237264;115333828;61038545;14759564;46585094;87520233;68643164;10296475;58346689;112358774;0;112358774;5450081;16905918;821771266;5594871;2983429;33320468;0;41898768;863670034
5023;RJ;201212;2012;12;27925425;456494992;1237033064;439465812;257198741;54034552;366385715;119948244;339441001;45492224;293948777;254744663;216150848;38593815;52748049;91031633;2459418827;36611799;67865766;1202857;241057527;346737949;2806156776
5292;SP;201212;2012;12;6612299;3922765983;3991807903;1970574976;698708815;204645826;887782001;230096283;601656314;780252;600876062;1414772190;894768561;520003629;20998932;438952284;10397565910;386523978;171196768;342973495;45617037;946311279;11343877189
5561;PR;201212;2012;12;24184525;385344668;638925012;350952377;88119097;33397234;160208788;6247516;208298727;208298727;0;278339054;225977838;52361216;1094404;65251753;1601438143;48238032;17648245;2929328;233452934;302268539;1903706682
5830;SC;201212;2012;12;4139589;346108712;513943544;157169636;185337171;30681044;78940500;61815193;108420408;0;108420408;187573982;0;187573982;4653482;0;1164839717;44141785;11449390;29784840;0;85376015;1250215732
6099;RS;201212;2012;12;5868799;769861356;617665989;257676753;172358855;21870341;164954365;805675;186458367;7347473;179110894;309607560;270770312;38837248;41436820;63840408;1994739299;422982645;34220672;17624760;0;474828077;2469567376
6367;MS;201212;2012;12;43994990;36402019;226558843;96825603;82690679;4126665;35888552;7027344;32660158;243329;32416829;203264473;9425337;193839136;1139788;10026819;554047090;17051559;8979734;783349;1034778;27849420;581896510
6635;MT;201212;2012;12;56255932;19463755;301861627;36346779;86445280;19681439;37664228;121723901;41209338;12362801;28846537;86289421;3883024;82406397;24977102;65246008;595303183;7530308;2961895;2210883;72511279;85214365;680517548
6903;GO;201212;2012;12;34194064;214547496;361871181;141264076;118129226;17757896;82681116;2038867;358172191;4064436;354107755;211576995;65694001;145882994;25089131;33691361;1239142419;65552272;15640542;12238635;6548450;99979899;1339122318
7172;DF;201212;2012;12;326175;83439371;291002792;131959174;66784798;13763265;70736226;7759329;75371635;75371635;0;108307265;6579489;101727776;2472204;991569;561911011;11775520;5874242;4579312;91471;22320545;584231556
193;RO;201301;2013;1;5145611;10981610;191685558;43245341;52279339;5325903;19714267;71120708;14671341;0;14671341;7663255;627274;7035981;2656544;5093722;237897641;13296659;264321;3552492;35359296;52472768;290370409
462;AC;201301;2013;1;539978;1487177;49081878;6143515;11720225;1593827;6216291;23408020;6475560;6469115;6445;456879;24522;432357;887820;0;58929292;4007325;67315;283324;0;4357964;63287256
730;AM;201301;2013;1;190305;119577818;338408361;78686224;86605106;13528064;44875723;114713244;8458713;0;0;62623149;0;0;980468;0;530238814;15961911;302954;308485;32351934;48925284;579164098
999;RR;201301;2013;1;61111;15492271;24299257;7941651;10662378;396996;5298028;204;3432995;3432995;0;112700;0;112700;384548;2359621;46142503;2868136;80772;104251;12412105;15465264;61607767
1268;PA;201301;2013;1;4348774;147323441;280397631;60732948;91893550;13806877;63704541;50259715;59316155;4300759;55015396;161474024;0;161474024;8082582;1180806;662123413;20797350;489608;46771448;42537073;110595479;772718892
1535;AP;201301;2013;1;1086730;5545168;25907374;6280363;7446371;615006;6209333;5356301;2315360;0;2315360;23142595;0;23142595;127962;5999338;64124527;2835692;57371;2928338;4724699;10546100;74670627
1803;TO;201301;2013;1;2176610;21426727;52925687;11451906;25324562;1201877;12703295;2244047;13909723;13909723;0;43110169;43110169;0;514357;0;134063273;4455853;265362;1167874;2005742;7894831;141958104
2072;MA;201301;2013;1;816983;66604895;174044172;53730231;68668976;8477736;38006861;5160368;29784842;1411929;28372913;93755253;72157531;21597722;72851;18816205;383895201;14765777;526633;7323286;3982272;26597968;410493169
2340;PI;201301;2013;1;14292290;34787531;82818910;23860565;37110589;2612497;17714307;1520952;26313505;6475;26307030;61815461;0;61815461;409198;132826;220569721;12527306;856938;8242100;1045415;22671759;243241480
2609;CE;201301;2013;1;385276;142289866;325752192;136232587;112851952;10334417;65784555;548681;69517321;69517321;0;145919693;145919693;0;3861281;21931569;709657198;163017808;2852200;774419;158156;166802583;876459781
2878;RN;201301;2013;1;71987885;63880813;176307488;55281568;73739296;2425451;26905816;17955357;4336166;0;4336166;9427486;0;9427486;0;0;325939838;7902017;986177;0;0;8888194;334828032
3147;PB;201301;2013;1;521116;51890589;172903016;57704036;76579885;4499099;30938804;3181192;29556378;41967;29514411;89562725;4547840;85014885;218009;0;344651833;11803923;1004221;554509;13811952;27174605;371826438
3414;PE;201301;2013;1;474000;145974000;568176000;203969000;216095000;14476000;93957000;39679000;80185000;80185000;0;211013000;186764000;24249000;2427000;33960000;1042209000;32177000;3352000;4273000;27810000;67612000;1109821000
3682;AL;201301;2013;1;105424;55481341;140464463;51215349;64549033;3317509;17723136;3659436;21826037;0;21826037;38047618;0;38047618;725219;4720514;261370616;5436424;727460;105514;16814997;23084395;284455011
3951;SE;201301;2013;1;1724783;58373063;109152445;24080557;49101289;2482513;19334036;14154050;18100944;16484887;1616057;39461716;37591947;1869769;8878900;2138300;237830151;6110190;1269349;30338;2545016;9954893;247785044
4219;BA;201301;2013;1;7004872;338870267;545838017;156626361;198996379;15747463;140634382;33833432;122886417;120597727;2288690;479200347;460467545;18732802;3000793;37487608;1534288321;41217535;5789686;5680266;192791084;245478571;1779766892
4488;MG;201301;2013;1;9115297;990106271;1026847241;359593984;280921797;73680591;272327358;40323511;277945146;47284496;230660650;561149429;516102049;45047380;9342853;102059939;2976566176;1456395043;31857939;287950200;0;1776203182;4752769358
4757;ES;201301;2013;1;383862;308042442;348117708;127287841;78708355;16971059;45061701;80088752;67224308;10083646;57140662;131312962;0;131312962;3909976;8197870;867189128;12438899;1708419;28088424;0;42235742;909424870
5024;RJ;201301;2013;1;33860785;395512303;1413055696;442276020;412039342;49900068;380661960;128178306;341494250;40395908;301098342;342897417;288967407;53930010;55091245;146537983;2728449679;510220963;38463399;1550111;269766681;820001154;3548450833
5293;SP;201301;2013;1;4840066;3331495283;3681341282;1583660335;795159680;192964215;918245338;191311714;542222242;1425623;540796619;885617400;582495054;303122346;17931178;452290048;8915737499;4672686870;69776855;451905961;32661598;5227031284;14142768783
5562;PR;201301;2013;1;28080123;372877688;712178216;349181870;144035034;32507793;180369210;6084309;217375952;217375952;0;326136828;285315608;40821220;2383145;73872982;1732904934;152723052;10252534;4240566;115032962;282249114;2015154048
5831;SC;201301;2013;1;3491028;336643697;588739448;149424549;245690657;29117623;105332941;59173678;86796640;0;86796640;198405857;0;198405857;1543276;0;1215619946;73968524;9435591;34294347;0;117698462;1333318408
6100;RS;201301;2013;1;8746306;704448887;682613900;241812641;235826630;16745086;187570183;659360;197997669;6928841;191068828;327935566;288201206;39734360;24678213;66217308;2012637849;294138642;14986601;14359716;0;323484959;2336122808
6368;MS;201301;2013;1;49482543;32433840;235777218;94865610;96990730;4397652;36654080;2869146;31875225;202370;31672855;180162981;7967318;172195663;2395939;10719907;542847653;144542103;6210071;1094547;1718234;153564955;696412608
6636;MT;201301;2013;1;56571135;20442830;300943175;32815134;89289831;18311975;40566317;119959918;57290474;17187142;40103332;95114470;4280151;90834319;863230;63637753;594863067;34652669;2808333;4415112;59676432;101552546;696415613
6904;GO;201301;2013;1;27669182;190694685;379184101;130263716;135583906;16944764;94769415;1622300;129801204;1734609;128066595;214382814;72709210;141673604;14099638;34686308;990517932;29414291;8151127;13427695;5664770;56657883;1047175815
7173;DF;201301;2013;1;228385;76197624;305828825;88945270;119713710;4461009;84546177;8162659;41695518;41667258;28260;105243582;9182863;96060719;2974336;2016372;534184642;20938269;3205184;7317323;80502;31541278;565725920
194;RO;201302;2013;2;5365162;8968206;152275296;37737639;22385450;3972431;18783383;69396393;14120965;0;14120965;16486647;10073886;6412761;3868891;7324966;208410133;12692595;449801;3249249;60902367;77294012;285704145
463;AC;201302;2013;2;571758;994370;50277909;6220966;11016976;1465121;6238605;25336241;6283661;6268517;15144;480335;20277;460058;646391;0;59254424;4053990;83411;288478;0;4425879;63680303
731;AM;201302;2013;2;111042;154211396;297823809;76722386;61001823;10233826;41225402;108640372;9431186;0;0;79563441;0;0;1322244;0;542463118;13627784;237555;321247;30282594;44469180;586932298
1000;RR;201302;2013;2;38360;14424803;19198732;7717755;6929647;225189;4325810;331;2993122;2993122;0;38448;0;38448;361654;2245024;39300143;2581620;36594;118990;11011964;13749168;53049311
1269;PA;201302;2013;2;3357912;132518201;242207850;55258748;60690212;14139511;61302051;50817328;54464757;3555653;50909104;143761746;0;143761746;8530201;1001818;585842485;22604002;612608;33643284;52774542;109634436;695476921
1536;AP;201302;2013;2;1674482;4440318;23146094;6493681;5182848;342415;5542448;5584702;929582;0;929582;21923887;0;21923887;74050;5014285;57202698;3442444;75102;2736114;1312247;7565907;64768605
1804;TO;201302;2013;2;2077553;19950792;46841669;11329814;20869121;1200620;11470695;1971419;12348684;12348684;0;37426289;37426289;0;614348;0;119259335;7456932;657182;1319773;1768823;11202710;130462045
2073;MA;201302;2013;2;758067;53778155;141070057;51104558;44182672;5250177;36441134;4091516;29497814;850086;28647728;119636394;94742149;24894245;42821;14574522;359357830;38699100;297516;7175878;3273646;49446140;408803970
2341;PI;201302;2013;2;12669475;32245392;86115731;24735643;41012102;2936619;16019281;1412086;27958788;3976;27954812;63853822;0;63853822;383871;108789;223335868;13936496;1426731;7513792;899442;23776461;247112329
2610;CE;201302;2013;2;383562;130931987;288841446;124730167;92965108;9068962;61480886;596323;68532883;68532883;0;180046790;170079857;9966933;3356080;16531023;688623771;78086653;4094224;710186;77345;82968408;771592179
2879;RN;201302;2013;2;64250979;63491068;143797292;51143432;53110139;2289440;25511954;11742327;29212234;0;29212234;10789972;0;10789972;0;0;311541545;10715328;656302;0;0;11371630;322913175
3148;PB;201302;2013;2;714353;55044952;145435509;53140216;57031090;4622282;28165961;2475960;32078623;86916;31991707;72324916;5186394;67138522;181538;0;305779891;18486438;1540724;550667;13026624;33604453;339384344
3415;PE;201302;2013;2;594000;134688000;530013000;200058000;198600000;13451000;83709000;34195000;74075000;883000;73192000;177269000;985000;176284000;1994000;3713000;922346000;61104000;3362000;3201000;20564000;88231000;1010577000
3683;AL;201302;2013;2;140922;54511047;114636950;52074352;42829604;2923319;13899272;2910403;22810995;0;22810995;25301200;0;25301200;880320;4494312;222775746;11908196;431971;70278;19811403;32221848;254997594
3952;SE;201302;2013;2;2964822;58656374;88042457;24255490;32171979;2227245;17981708;11406035;19578015;17900745;1677270;37716954;36045202;1671752;740944;1760066;209459632;9288910;1143706;29076;1855452;12317144;221776776
4220;BA;201302;2013;2;7144656;336938316;462288029;156274970;147271564;14176841;115403775;29160879;119236579;118732687;503892;302752011;288831397;13920614;3057445;34213554;1265630590;68505560;3196452;5404694;197446812;274553518;1540184108
4489;MG;201302;2013;2;12154989;891789286;871496137;329625536;211832062;38856670;256849456;34332413;306849904;46834547;260015357;544816803;499023763;45793040;8761253;103651898;2739520270;491127847;31905327;145762688;0;668795862;3408316132
4758;ES;201302;2013;2;592839;237925234;231550282;99196210;48941487;15371835;47611013;20429737;68923787;10338568;58585219;126172215;0;126172215;3832876;8060954;677058187;10756565;2006186;23949355;0;36712106;713770293
5025;RJ;201302;2013;2;53252063;331960201;1176418563;391735833;280083451;37513693;352051142;115034444;391758390;36142603;355615787;308656470;263232823;45423647;53859295;146919777;2462824759;532123312;34743970;1089119;251343179;819299580;3282124339
5294;SP;201302;2013;2;5390696;3154277106;3621522821;1522685410;805745871;186062361;902826045;204203134;531212645;1042480;530170165;1077506535;811535487;265971048;16955580;386062235;8792927618;2267886252;70107618;323864987;32096989;2693955846;11486883464
5563;PR;201302;2013;2;26272691;253559984;610290788;312902202;90369085;30930264;170851453;5237784;204099652;204099652;0;315517754;278654582;36863172;1645823;48146682;1459533374;529666921;13332576;3800007;55572085;602371589;2061904963
5832;SC;201302;2013;2;3385109;275377753;466513016;128028517;167154971;27960609;84098740;59270179;108302825;0;108302825;196993679;0;196993679;2135965;0;1052708347;80113393;8536744;29278196;0;117928333;1170636680
6101;RS;201302;2013;2;8436045;649722360;566586490;242917177;143257693;16938115;162350300;1123205;188638787;5508058;183130729;330900526;301677135;29223391;23237828;65976391;1833498427;94704726;15884464;14930991;0;125520181;1959018608
6369;MS;201302;2013;2;75797738;28196299;208014919;90543043;72771866;4208072;36816194;3675744;31347358;77476;31269882;158842800;8991779;149851021;1021862;10838328;514059304;31220527;4452381;950022;1394635;38017565;552076869
6637;MT;201302;2013;2;52978591;16618504;270603891;33142616;76153972;18607079;38878006;103822218;46989214;14096764;32892450;86170000;3877650;82292350;6704414;80209635;560274249;47800405;3372133;4430433;85685958;141288929;701563178
6905;GO;201302;2013;2;29350865;173803753;317723655;127602367;100497621;14404319;73741171;1478177;122915367;1222782;121692585;225369206;80402074;144967132;12817512;33686900;915667258;36125505;8218334;12784793;5471576;62600208;978267466
7174;DF;201302;2013;2;221293;70895497;230379177;68062224;77560613;3503858;74378816;6873666;35086306;35086306;0;87761841;9985352;77776489;4206283;679923;429230320;15713865;3849997;4318433;82320;23964615;453194935
195;RO;201303;2013;3;5305422;8871438;128840543;30658991;23242946;4051559;16290704;54596343;10912060;0;10912060;14166637;10025050;4141587;2686033;4260919;175043052;12370434;193521;3639200;50652045;66855200;241898252
464;AC;201303;2013;3;501532;1058498;57417635;6546941;11831532;2381144;6414460;30243558;4532059;4532059;0;596894;30272;566622;962279;0;65068897;4487184;149013;216754;0;4852951;69921848
732;AM;201303;2013;3;196013;129779949;280868489;69089591;54539456;10987787;40041160;106210495;10517018;0;0;75938315;0;0;479574;0;497779358;16916036;329947;367447;27134469;44747899;542527257
1001;RR;201303;2013;3;28934;13133072;19465950;7499312;7340011;177472;4447685;1470;2558958;2558958;0;62034;0;62034;401351;1686078;37336377;2797253;78202;118887;5965583;8959925;46296302
1270;PA;201303;2013;3;3321762;115754337;231777194;50755383;52825568;14653612;57672680;55869951;45285647;3462187;41823460;137715534;0;137715534;8361390;913020;543128884;34329973;869367;29494817;40396522;105090679;648219563
1537;AP;201303;2013;3;1387670;5142196;21933475;6229712;4067038;273452;5606997;5756276;875592;0;875592;18399149;0;18399149;104663;3793253;51635998;14925936;50796;3803593;6139320;24919645;76555643
1805;TO;201303;2013;3;2065234;18821845;44801979;10458159;19876448;903658;11510540;2053174;10933189;10933189;0;35937615;35937615;0;501922;0;113061784;8176135;1057703;1373260;1413748;12020846;125082630
2074;MA;201303;2013;3;615776;50220221;131188840;47302059;40364368;4320074;35275698;3926641;24374661;616309;23758352;96258493;79804671;16453822;80981;17654758;320393730;66614800;512217;10089507;3428711;80645235;401038965
